Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
inclu_consent2des,apresentação,Critérios de inclusão,"Uso secundário dos dados coletados, o participante concordou com as seguintes declarações:",,,,,
inclu_consent_secrsch,apresentação,Critérios de inclusão,"Uso futuro de dados pseudonimizados em pesquisas eticamente aprovadas, incluindo pesquisas em outros países","1, sim | 0, não",Refere -se ao consentimento para o uso secundário futuro de dados pseudonimizados em pesquisa eticamente aprovada,Esta é uma questão de consentimento opcional e não é necessária para a conclusão da CRF restante.,,
inclu_consent_secprod,apresentação,Critérios de inclusão,"Uso futuro de dados pseudonimizados para fabricar testes, tratamentos ou outros produtos, incluindo produtos comerciais","1, sim | 0, não","Refere -se ao consentimento para o uso secundário futuro de dados pseudonimizados para fabricar testes, tratamentos ou outros produtos, incluindo produtos comerciais",Esta é uma questão de consentimento opcional e não é necessária para a conclusão da CRF restante.,,
inclu_consent_secgen,apresentação,Critérios de inclusão,"Uso futuro de dados genéticos pseudonimizados em pesquisas eticamente aprovadas, incluindo pesquisas em outros países","1, sim | 0, não",Refere -se ao consentimento para o uso secundário futuro de dados genéticos pseudonimizados em pesquisas eticamente aprovadas,Esta é uma questão de consentimento opcional e não é necessária para a conclusão da CRF restante.,,
inclu_consentsecsamp,apresentação,Critérios de inclusão,"Uso secundário de amostras coletadas, o participante concordou com as seguintes declarações:",,,,,
inclu_consent_secsamprsch,apresentação,Critérios de inclusão,"Uso futuro de amostras pseudonimizadas em pesquisas eticamente aprovadas, incluindo pesquisas em outros países","1, sim | 0, não","Refere -se ao consentimento para o uso secundário futuro de amostras pseudonimizadas em pesquisas eticamente aprovadas, incluindo pesquisas em outros países",Esta é uma questão de consentimento opcional e não é necessária para a conclusão da CRF restante.,,
inclu_consent_secsampprod,apresentação,Critérios de inclusão,"Uso futuro de amostras ou materiais pseudonimizados ou dados derrubados dessas amostras para fabricar testes, tratamentos ou outros produtos, incluindo produtos comerciais","1, sim | 0, não","Refere -se ao consentimento para o uso secundário futuro de amostras ou materiais ou materiais pseudonimizados ou dados derrubados dessas amostras para fabricar testes, tratamentos ou outros produtos, incluindo produtos comerciais",Esta é uma questão de consentimento opcional e não é necessária para a conclusão da CRF restante.,,
inclu_consent_secsampgen,apresentação,Critérios de inclusão,"Uso futuro de amostras genéticas pseudonimizadas em pesquisas eticamente aprovadas, incluindo pesquisas em outros países","1, sim | 0, não","Refere -se ao consentimento para o uso secundário futuro de amostras genéticas pseudonimizadas em pesquisas eticamente aprovadas, incluindo pesquisas em outros países",Esta é uma questão de consentimento opcional e não é necessária para a conclusão da CRF restante.,,
inclu_consentcont,apresentação,Critérios de inclusão,Contato,,,,,
inclu_consent_contnstudy,apresentação,Critérios de inclusão,"A ser contatado para participar de trabalhos futuros, incluindo estudos de pesquisa","1, sim | 0, não","Refere -se ao contato para ser contatado para participar de trabalhos futuros, incluindo estudos de pesquisa",Esta é uma questão de consentimento opcional e não é necessária para a conclusão da CRF restante.,,
dates_onsetdate,apresentação,Início e apresentação,Data de início do primeiro / primeiro sintoma,,"Isso se refere à data de início do primeiro / mais antigo sintoma, que está clinicamente relacionado ao episódio atual da doença.",Forneça a data do primeiro sintoma que você acredita clinicamente foi relacionado a este episódio de doença no formato DD/MM/AAA.,,
dates_symptpres,apresentação,Início e apresentação,Sintomático na apresentação inicial?,"1, sim | 0, não | 99, desconhecido",Isso se refere se o paciente foi sintomático na apresentação inicial.,"Indique 'sim', se o paciente foi sintomático na apresentação inicial.",,
dates_firstsym,apresentação,Início e apresentação,Sintomas durante as primeiras 24 horas de doença (selecione tudo o que se aplica),,"Isso se refere ao primeiro sintoma, ou sintomas (se múltiplas ocorreu ao mesmo tempo), que você acredita clinicamente relacionado a esse episódio de doença.",Selecione todos os sintomas que o paciente experimentou durante as primeiras 24 horas de doença (selecione tudo o que se aplica).,,
dates_consultdate,apresentação,Início e apresentação,Data da primeira consulta clínica,,Isso se refere à data da primeira consulta clínica relacionada ao episódio atual de doença.,Forneça a data da primeira consulta clínica relacionada ao episódio atual de doença em formato DD/MM/AAYYY.,,
dates_adm,apresentação,Início e apresentação,Admitido no hospital,"1, sim | 0, não | 99, desconhecido",Isso se refere à admissão do paciente no seu site para a doença atual.,"Indique 'sim', se esse paciente foi admitido no seu site.",,
dates_adm_reas,apresentação,Início e apresentação,Razão para hospitalização,,Isso se refere ao motivo (indicação) para hospitalização.,"Se 'sim', especifique o motivo (indicação) para hospitalização.",,
dates_adm_date,apresentação,Início e apresentação,Data de admissão hospitalar,,Isso se refere à data de hospitalização / admissão do paciente no seu site para a doença atual.,Digite a data de hospitalização/admissão em seu site (em formato DD/MM/AAYYY).,,
dates_adm_time,apresentação,Início e apresentação,Tempo de admissão hospitalar,,Isso se refere à admissão do paciente no seu site para a doença atual.,Digite o horário da admissão no seu site em formato 24 horas (00:00 - 24:00 horas).,,
dates_enrolmentdate,apresentação,Início e apresentação,Data da inscrição / início da coleta de dados,,Isso se refere à data de inscrição / início da coleta de dados.,Insira a data da inscrição no estudo do paciente no formato do dia/mês/ano (DD/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,
readm_prev,apresentação,Re-admissão e pino anterior,O paciente foi admitido anteriormente ou transferido de qualquer outra instalação durante este episódio de doença?,"1, sim-admitido anteriormente nesta instalação e descarregado | 2, sim-admitido a outras instalações e descarregado | 3, sim-admitido para outra instalação e depois transferido para esta instalação | 0, não | 99, desconhecido",Isso se refere à admissão anterior a um centro de saúde ou transferência de outro centro de saúde durante o episódio atual de doença.,Selecione a opção mais apropriada que representa se o paciente admitiu anteriormente ou transferido de qualquer outra instalação durante este episódio de doença.,,
readm_prev_site,apresentação,Re-admissão e pino anterior,Nome da instalação de transferência,,Isso se refere ao nome da instalação da qual o paciente foi admitido ou transferido anteriormente.,Digite o nome da instalação da qual o paciente foi admitido ou transferido anteriormente.,,
readm_prev_date,apresentação,Re-admissão e pino anterior,Data da apresentação em instalações anteriores,,Isso se refere à data de apresentação à instalação na qual o paciente foi admitido ou transferido anteriormente.,Digite a data da apresentação na instalação na qual o paciente foi admitido ou transferido anteriormente.,,
readm_prev_num,apresentação,Re-admissão e pino anterior,Número total de admissões anteriores para esta infecção,,"Isso se refere ao número de vezes (para esta infecção), o paciente foi admitido em um centro de saúde.","Indique o número de vezes (para esta infecção), o paciente foi admitido em um centro de saúde.",,
readm_firstadmdate,apresentação,Re-admissão e pino anterior,Data de admissão mais antiga para esta infecção,,"Isso se refere à data da primeira admissão para esta doença. Se o paciente foi admitido pela primeira vez em outras instalações, depois transferiu para esta instalação 'a data em que o paciente foi admitido no outro centro de saúde.",Escreva a data em formato dd/mm/yyyy.,,
readm_difpin,apresentação,Re-admissão e pino anterior,Os dados do paciente foram coletados anteriormente sob um número diferente de identificação do participante (PIN)?,"1, sim | 0, não | 99, desconhecido",,Indique 'sim' se os dados do paciente foram coletados anteriormente sob um número diferente de identificação do participante (PIN),,
readm_prevpin,apresentação,Re-admissão e pino anterior,Número anterior de identificação do participante (PIN),,O número de identificação do participante ou o PIN é um número exclusivo usado para identificar os dados do paciente (participante).,Escreva o número de identificação do participante (PIN).,,
readm_reas,apresentação,Re-admissão e pino anterior,O paciente está sendo readmitido ou devido à infecção com patógeno de interesse?,"1, sim | 0, não | 99, desconhecido",Isso se refere à re-admissão do paciente com ou devido à infecção com patógeno de interesse.,Indique 'sim' se o paciente estiver sendo re-admitido ou devido à infecção com patógeno de interesse.,,
demog_sex,apresentação,Dados demográficos,Sexo no nascimento,"1, masculino | 2, feminino | 99, não especificado/desconhecido | 88, outro",Isso se refere às características sexuais físicas ao nascer.,Selecione a opção mais apropriada que representa as características sexuais físicas no nascimento.,,
demog_sex_oth,apresentação,Dados demográficos,Especifique outro sexo no nascimento,,Isso se refere às características sexuais físicas ao nascer.,"Se 'outro', especifique as características sexuais físicas no nascimento.",,
demog_gender,apresentação,Dados demográficos,Gênero,"1, homem | 2, mulher | 3, não binário | 99, desconhecido | 88, outro","Isso se refere ao sentido internamente de uma pessoa de sexo, que pode ou não corresponder ao sexo genotípico ou fenotípico do indivíduo.",Selecione a opção mais apropriada que representa a identidade de gênero do paciente.,,
demog_gender_oth,apresentação,Dados demográficos,Especifique outro gênero,,"Isso se refere ao sentido internamente de uma pessoa de sexo, que pode ou não corresponder ao sexo genotípico ou fenotípico do indivíduo.",Se 'outros' especificar a identidade de gênero do paciente.,,
demog_birthknow,apresentação,Dados demográficos,A data de nascimento é conhecida?,"1, sim | 0, não",Isso se refere à data do calendário em que o paciente nasceu.,Registre a data dos participantes de nascimento em formato dd/mm/yyyy.,,
demog_birthdate,apresentação,Dados demográficos,Data de nascimento,,Isso se refere à data do calendário em que o paciente nasceu.,Registre a data dos participantes de nascimento em formato dd/mm/yyyy.,,
demog_age,apresentação,Dados demográficos,Idade,,Isso se refere à idade do paciente.,"Para participantes com mais de dois anos, relate a idade em anos. Para crianças menores de um ano, informe -se em meses. Para neonatos abaixo dos anos de um mês, informe -se em dias.",,
demog_age_units,apresentação,Dados demográficos,Unidades etárias,"1, anos | 2, meses | 3, dias",Isso se refere à idade do paciente na apresentação do centro de saúde.,Selecione as unidades mais apropriadas para a idade.,,
demog_country,apresentação,Dados demográficos,País,,Isso se refere ao país de inscrição,Indicar o país de inscrição,,
demog_outcountry,apresentação,Dados demográficos,O paciente nasceu fora do país relatório?,"1, sim | 0, não | 99, desconhecido",Isso se refere ao nascimento do participante fora do país de relatório,Indicar se o participante nasceu fora do país relatório,,
demog_height,apresentação,Dados demográficos,Altura (unidades selecionadas),,Estimativa real ou mais próxima da altura no momento da admissão.,,,
demog_height_cm,apresentação,Dados demográficos,Altura (cm),,"Isso se refere à distância da sola à coroa da cabeça com o corpo em pé em uma superfície plana e totalmente estendido, medido em centímetros. Para crianças menores de 2 anos, use o comprimento do corpo (medido enquanto deitado supino).","Indique a altura do paciente em centímetros (cm). Para crianças menores de 2 anos, use comprimento.",,
demog_height_in,apresentação,Dados demográficos,Altura (in),,"Isso se refere à distância da sola à coroa da cabeça com o corpo em pé em uma superfície plana e totalmente estendida, medida em polegadas. Para crianças menores de 2 anos, use o comprimento do corpo (medido enquanto deitado supino).","Indique a altura do paciente em polegadas (in). Para crianças menores de 2 anos, use comprimento.",,
demog_weight,apresentação,Dados demográficos,Peso (unidades selecionadas),,Estimativa real ou mais próxima do peso no momento da admissão.,,,
demog_weight_kg,apresentação,Dados demográficos,Peso (kg),,"Isso se refere ao peso de um sujeito, expresso em quilogramas (kg).",Indique o peso do paciente em quilogramas (kg).,,
demog_weight_lb,apresentação,Dados demográficos,Peso (lb),,"Isso se refere ao peso de um sujeito, expresso em libras (lb).",Indique o peso do paciente em libras (lb).,,
demog_race,apresentação,Dados demográficos,Corrida (selecione tudo o que se aplica),,Isso se refere a uma categoria de origem ancestral geográfica atribuída a um grupo populacional baseado principalmente em características físicas que se consideram distintas e inerentes.,Selecione tudo o que se aplica.,,
demog_healthcare,apresentação,Dados demográficos,Empregado como trabalhador de saúde,"1, sim | 0, não | 99, desconhecido",Isso se refere a um paciente empregado no setor de saúde.,Selecione a opção mais apropriada.,,
demog_healthcare_ptfacing,apresentação,Dados demográficos,Paciente voltado,"1, sim | 0, não | 99, desconhecido","Isso se refere a um paciente empregado no setor de saúde que presta atendimento em ambientes voltados para o paciente (ou seja, funções que envolvem interação diretamente com os pacientes).",Selecione a opção mais apropriada.,,
demog_healthcare_expbiosample,apresentação,Dados demográficos,Exposto a amostras biológicas,"1, sim | 0, não | 99, desconhecido","Isso se refere a um paciente que é empregado no setor de saúde que presta atendimento em ambientes não-pacientes, mas expostos a amostras biológicas (por exemplo, equipe de laboratório, manipuladores de resíduos médicos).",Selecione a opção mais apropriada.,,
demog_riskoccupa,apresentação,Dados demográficos,O paciente pratica qualquer uma dessas profissões ou uma profissão relacionada à sua infecção,,Isso se refere à principal atividade que uma pessoa faz para ganhar a vida.,Selecione tudo o que se aplica.,,
demog_occupation,apresentação,Dados demográficos,Localização primária de ocupação,"1, trabalho em casa ou desempregado | 2, Indoors-office/Saúde/Educação/Hospitalidade/Business/Homes | 3, internofactory | 8, Contato ao ar livre-animal (veterinário, agricultor de animais, trabalhador de matadouro) | 4, ao ar livre-agricultura/silvicultura/pesca | 5, ao ar livre-construção/industrial/mineração | 6, Forças Armadas | 7, aluno | 99, desconhecido | 88, outro",Isso se refere ao local em que o paciente conduz a maioria dos trabalhos relacionados à sua ocupação atual.,Selecione a opção mais apropriada que representa a localização principal da ocupação.,,
demog_occupation_oth,apresentação,Dados demográficos,Especifique outra localização primária de ocupação,,Isso se refere ao local em que o paciente conduz a maioria dos trabalhos relacionados à sua ocupação atual.,"Se 'outro', especifique a localização principal da ocupação.",,
demog_residence,apresentação,Dados demográficos,Cidade da residência do paciente,"1, o mesmo que o centro de saúde | 2, diferente de cuidados de saúde | 99, desconhecido",Isso se refere à cidade que uma pessoa habita mais do que temporariamente ou vive permanentemente.,"Se a cidade de residência do paciente for diferente da cidade em que esta instalação de saúde está localizada, especifique a região de residência do paciente abaixo.",,
demog_residence_oth,apresentação,Dados demográficos,"Se diferente da instalação de casos de saúde, especifique a região de residência do paciente.",,Isso se refere à cidade que uma pessoa habita mais do que temporariamente ou vive permanentemente.,"Se 'diferente de instalações de casos de saúde', especifique a região de residência do paciente.",,
expo14_travel,apresentação,Histórico de exposição nos 14 dias anteriores,O paciente viajou para fora de sua região natal nos últimos 14 dias?,"1, sim | 0, não | 99, desconhecido","Isso se refere a viajar para outra cidade/cidade ou região, outra parte do país ou para o exterior para outro país dentro de 14 dias antes do início dos sintomas relacionados à doença atual.","Indique 'sim', se o paciente viajasse para outra cidade/cidade ou região, outra parte do país ou para o exterior para outro país dentro de 14 dias antes do início dos sintomas relacionados à doença atual.",,
expo14_travel_loc,apresentação,Histórico de exposição nos 14 dias anteriores,Especifique todas as cidade / cidades ou cidades e regiões (s) de viagem,,"Isso se refere a todas as cidades / cidades ou cidades e regiões (s), para as quais o paciente viajou dentro de 14 dias antes do início dos sintomas relacionados à doença atual.","Se o paciente viajar para longe de seu local de residência habitual dentro de 14 dias após o início dos sintomas, entre nos locais que foram visitados.",,
expo14_yn,apresentação,Histórico de exposição nos 14 dias anteriores,História de contato com o caso humano suspeito ou confirmado do mesmo patógeno?,"1, sim | 0, não | 99, desconhecido","Isso se refere ao paciente ter um histórico de contato com qualquer pessoa que apresente sintomas semelhantes ou com caso confirmado conhecido, ou com material contaminado de um caso suspeito ou confirmado (por exemplo, fluidos corporais, objetos, cama etc.).","Indique 'sim', se o paciente tiver um histórico de contato com qualquer pessoa que apresente sintomas semelhantes ou com caso confirmado conhecido, ou com material contaminado de um caso suspeito ou confirmado (por exemplo, fluidos corporais, objetos, roupas de cama etc.).",,
expo14_typecomm,apresentação,Histórico de exposição nos 14 dias anteriores,Contato da comunidade,"1, sim | 0, não | 99, desconhecido",Isso se refere ao modo de exposição a um caso suspeito ou confirmado. O contato da comunidade refere -se a um evento de exposição fora do ambiente de saúde.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,,
expo14_typevert,apresentação,Histórico de exposição nos 14 dias anteriores,Transmissão vertical,"1, sim | 0, não | 99, desconhecido",Isso se refere ao modo de exposição a um caso suspeito ou confirmado. A transmissão vertical refere-se à transmissão de mãe para filho.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,,
expo14_typehcw,apresentação,Histórico de exposição nos 14 dias anteriores,Exposição dos trabalhadores da saúde,"1, sim | 0, não | 99, desconhecido",Isso se refere ao modo de exposição a um caso suspeito ou confirmado. A exposição aos trabalhadores da saúde refere -se a um evento de exposição em um ambiente de saúde.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,,
expo14_typesext,apresentação,Histórico de exposição nos 14 dias anteriores,Transmissão sexual,"1, sim | 0, não | 99, desconhecido",Isso se refere ao modo de exposição a um caso suspeito ou confirmado. A transmissão sexual refere -se à infecção propagada pelo contato sexual.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,,
expo14_typefaml,apresentação,Histórico de exposição nos 14 dias anteriores,Contatos familiares / domésticos,"1, sim | 0, não | 99, desconhecido","Isso se refere ao modo de exposição a um caso suspeito ou confirmado. O contato familiar / doméstico refere -se à transmissão de infecção de indivíduos que esperam compartilhar acomodações de vida na maioria dos dias (e, portanto, para quem contínuo contato próximo é inevitável)",Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,,
expo14_typeschool,apresentação,Histórico de exposição nos 14 dias anteriores,Configurações de creche/exposições escolares,"1, sim | 0, não | 99, desconhecido",Isso se refere ao modo de exposição a um caso suspeito ou confirmado que ocorre em ambientes de assistência à infância ou exposições relacionadas à escola.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,,
expo14_typeoth,apresentação,Histórico de exposição nos 14 dias anteriores,Outro tipo de exposição humana,"1, sim | 0, não | 99, desconhecido",Isso se refere a outros modos de exposição a um caso suspeito ou confirmado não especificado acima.,Indique 'sim' se o paciente experimentou esse modo de exposição a um caso humano suspeito ou confirmado.,,
expo14_typeoth_spec,apresentação,Histórico de exposição nos 14 dias anteriores,Especifique outro tipo de exposição humana,,Isso se refere a outros modos de exposição a um caso suspeito ou confirmado não especificado acima.,"Se 'outro', especifique o modo de exposição a um caso suspeito ou confirmado.",,
expo14_date,apresentação,Histórico de exposição nos 14 dias anteriores,Data de contato com caso suspeito ou confirmado,,"Isso se refere à data de contato com qualquer pessoa que apresente sintomas semelhantes ou com casos confirmados conhecidos, ou com material contaminado de um caso suspeito ou confirmado (por exemplo, fluidos corporais, objetos, cama etc.).",Escreva a data de contato com o caso humano suspeito ou confirmado no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,
expo14_setting,apresentação,Histórico de exposição nos 14 dias anteriores,Configuração de contato,"1, família | 2, ocupacional | 4, Instalação de Saúde | 99, desconhecido | 88, outro",Isso se refere ao ambiente em que a pessoa pode ter entrado em contato com um caso suspeito ou confirmado.,Selecione a opção mais apropriada que representa a configuração de contato com um caso humano confirmado ou suspeito.,,
expo14_setting_oth,apresentação,Histórico de exposição nos 14 dias anteriores,Especifique outra configuração de contato,,Isso se refere ao ambiente em que a pessoa pode ter entrado em contato com um caso suspeito ou confirmado.,"Se 'outro', especifique a configuração de contato com um caso confirmado ou suspeito.",,
expo14_ancon,apresentação,Histórico de exposição nos 14 dias anteriores,"Algum contato com animais, casas de animais, carnes ou outros produtos de origem animal nos últimos 14 dias?","1, sim | 0, não | 99, desconhecido","Isso se refere ao contato com animais, casas de animais, carnes ou outros produtos de origem animal que ocorreram nos últimos 14 dias.","Indique 'sim' se o paciente estivesse em contato com animais, casas de animais, carnes ou outros produtos de origem animal que ocorreram nos últimos 14 dias.",,
expo14_ancon_date,apresentação,Histórico de exposição nos 14 dias anteriores,Data de contato com fonte animal suspeita ou confirmada,,"Isso se refere à data de contato com animais, casas de animais, carnes ou outros produtos de origem animal que ocorreram nos últimos 14 dias.","Escreva a data de contato com animais, casas de animais, carnes ou outros produtos de origem animal que ocorreram nos últimos 14 dias, no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",,
expo14_ancon_lstock,apresentação,Histórico de exposição nos 14 dias anteriores,Contato com gado,"1, sim | 0, não | 99, desconhecido","Isso se refere ao contato com o Live Bird (por exemplo, galinhas, perus, patos) que ocorreram nos últimos 14 dias.",Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
expo14_ancon_lstock_bird,apresentação,Histórico de exposição nos 14 dias anteriores,"Contato com aves ou outros pássaros (por exemplo, galinhas, perus, patos, pássaros exóticos)","1, sim | 0, não | 99, desconhecido","Isso se refere ao contato com o Live Bird (por exemplo, galinhas, perus, patos) que ocorreram nos últimos 14 dias.",Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
expo14_ancon_lstock_cow,apresentação,Histórico de exposição nos 14 dias anteriores,Contato com vacas leiteiras e/ou equipamentos de ordenha,"1, sim | 0, não | 99, desconhecido",Isso se refere ao contato com vacas leiteiras e/ou equipamentos de ordenha que ocorreram nos últimos 14 dias.,Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
expo14_ancon_lstock_othercow,apresentação,Histórico de exposição nos 14 dias anteriores,Contato com gado além de vacas leiteiras,"1, sim | 0, não | 99, desconhecido","Isso se refere ao contato com gado, exceto vacas leiteiras que ocorreram nos últimos 14 dias.",Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
expo14_ancon_lstock_pig,apresentação,Histórico de exposição nos 14 dias anteriores,Contato com porcos,"1, sim | 0, não | 99, desconhecido",Isso se refere ao contato com porcos que ocorreram nos últimos 14 dias.,Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
expo14_ancon_lstock_cttype,apresentação,Histórico de exposição nos 14 dias anteriores,Especifique o tipo de contato,"1, caça | 2, preparando | 3, manuseio | 4, consumo (não processado / mal cozido / cru) | 5, negociação | 6, fezes de animais ou ninhos | 7, animal doente ou morto | 99, desconhecido | 88, outro","Isso se refere ao (s) tipo (s) de contato com animais que ocorreu nos últimos 14 dias. A caça inclui descobertas ou matar animais (s) para comida ou esporte. Preparando incudos de esfolar, vestir ou massacrar animais (s) para consumo. O manuseio inclui tocar, acariciar ou compartilhar a área de estar com animais. O consumo inclui a ingestão de peças não processadas, mal cozidas ou de animais crus. A negociação inclui contato com animais de venda, compra ou troca de animais. Felas ou ninhos de animais incluem contato com fezes, ninhos ou casas de animais (s). Animais doentes ou mortos referem -se a entrar em contato com um animal doente ou morto, mas não a participação em cirurgia animal ou necópsia (pergunta separada).",Selecione todos os tipos de contato com animais que ocorreram nos últimos 14 dias.,,
expo14_ancon_nhprim,apresentação,Histórico de exposição nos 14 dias anteriores,Contato com primatas não humanos,"1, sim | 0, não | 99, desconhecido","Isso se refere ao contato com primatas não humanos (um grupo de mamíferos composto por macacos e macacos simianos e prosimianos, como lêmures) que ocorreram nos últimos 14 dias.",Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
expo14_ancon_nhprim_monkey,apresentação,Histórico de exposição nos 14 dias anteriores,Contato com macacos,"1, sim | 0, não | 99, desconhecido",Isso se refere ao contato com macacos que ocorreram nos últimos 14 dias.,Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
expo14_ancon_nhprim_ape,apresentação,Histórico de exposição nos 14 dias anteriores,Contato com macacos,"1, sim | 0, não | 99, desconhecido",Isso se refere ao contato com macacos que ocorreram nos últimos 14 dias.,Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
expo14_ancon_nhprim_cttype,apresentação,Histórico de exposição nos 14 dias anteriores,Especifique o tipo de contato,"1, caça | 2, preparando | 3, manuseio | 4, consumo (não processado / mal cozido / cru) | 5, negociação | 6, fezes de animais ou ninhos | 7, animal doente ou morto | 99, desconhecido | 88, outro","Isso se refere ao (s) tipo (s) de contato com animais que ocorreu nos últimos 14 dias. A caça inclui descobertas ou matar animais (s) para comida ou esporte. Preparando incudos de esfolar, vestir ou massacrar animais (s) para consumo. O manuseio inclui tocar, acariciar ou compartilhar a área de estar com animais. O consumo inclui a ingestão de peças não processadas, mal cozidas ou de animais crus. A negociação inclui contato com animais de venda, compra ou troca de animais. Felas ou ninhos de animais incluem contato com fezes, ninhos ou casas de animais (s). Animais doentes ou mortos referem -se a entrar em contato com um animal doente ou morto, mas não a participação em cirurgia animal ou necópsia (pergunta separada).",Selecione todos os tipos de contato com animais que ocorreram nos últimos 14 dias.,,
expo14_ancon_rodent,apresentação,Histórico de exposição nos 14 dias anteriores,Contato com roedores,"1, sim | 0, não | 99, desconhecido","Isso se refere ao contato com roedores (por exemplo, ratos, ratos, esquilos) que ocorreram nos últimos 14 dias.",Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
expo14_ancon_rodent_rat,apresentação,Histórico de exposição nos 14 dias anteriores,Contato com ratos,"1, sim | 0, não | 99, desconhecido",Isso se refere ao contato com ratos que ocorreram nos últimos 14 dias.,Indique 'sim' se o paciente experimentou isso nos últimos 14 dias.,,
